 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
    524    -0.000179013    -0.000177892     0.000114116  *************** ***************    -0.790309495
    525    -0.000184705    -0.000161284     0.000107352  *************** ***************    -0.892800740
    526    -0.000187247    -0.000146520     0.000096484  *************** ***************    -0.985108691
    527    -0.000184997    -0.000134559     0.000086921  *************** ***************    -1.048291325
    528    -0.000178397    -0.000126390     0.000079501  *************** ***************    -1.075045315
    529    -0.000168279    -0.000120699     0.000075591  *************** ***************    -1.066292994
    530    -0.000154153    -0.000117783     0.000079245  *************** ***************    -1.000539411
    531    -0.000138284    -0.000118282     0.000087349  *************** ***************    -0.897952799
    532    -0.000119157    -0.000117741     0.000100840  *************** ***************    -0.792417633
    533    -0.000096873    -0.000120560     0.000117590  *************** ***************    -0.686012631
    534    -0.000078338    -0.000117952     0.000158834  *************** ***************    -0.663188951
    535    -0.000063013    -0.000117342     0.000182593  *************** ***************    -0.640800312
    536    -0.000035481    -0.000122195     0.000204525  *************** ***************    -0.584896523
    537    -0.000029467    -0.000103126     0.000257960  *************** ***************    -0.646327510
    538    -0.000031831    -0.000096720     0.000285845  *************** ***************    -0.673786830
    539    -0.000036913    -0.000080437     0.000312249  *************** ***************    -0.716151207
    540    -0.000039889    -0.000066138     0.000330933  *************** ***************    -0.745821338
    541    -0.000034875    -0.000056799     0.000340742  *************** ***************    -0.753271694
    542    -0.000012541    -0.000053280     0.000350663  *************** ***************    -0.727569282
    543    -0.000080493     0.000173970    -0.000182875  *************** ***************     1.259221823
    544     0.000045910    -0.000067016     0.000329421  *************** ***************    -0.620274277
    545     0.000090036    -0.000081745     0.000329836  *************** ***************    -0.545320420
    546     0.000110577    -0.000092665     0.000318288  *************** ***************    -0.501257214
    547     0.000109849    -0.000100763     0.000304394  *************** ***************    -0.482761363
    548     0.000111303    -0.000107875     0.000287730  *************** ***************    -0.459909066
    549     0.000113904    -0.000115165     0.000266969  *************** ***************    -0.430827842
    550     0.000119928    -0.000124091     0.000239203  *************** ***************    -0.387715578
    551     0.000132163    -0.000135950     0.000203421  *************** ***************    -0.324527792
    552     0.000146110    -0.000141901     0.000165168  *************** ***************    -0.260344728
    553     0.000161715    -0.000147692     0.000124152  *************** ***************    -0.190794380
    554     0.000176350    -0.000152950     0.000084972  *************** ***************    -0.126264275
    555     0.000186025    -0.000155743     0.000043165  *************** ***************    -0.062817233
    556     0.000194718    -0.000156484     0.000005504  *************** ***************    -0.007834873
    557     0.000203701    -0.000157315    -0.000032448  *************** ***************     0.044818835
    558     0.000208662    -0.000154768    -0.000070502  *************** ***************     0.095804558
    559     0.000212261    -0.000152643    -0.000104356  *************** ***************     0.139273400
    560     0.000213756    -0.000149960    -0.000137173  *************** ***************     0.180324378
    561     0.000215069    -0.000146791    -0.000169961  *************** ***************     0.219552448
    562     0.000216512    -0.000143374    -0.000201212  *************** ***************     0.254900571
    563     0.000216549    -0.000138641    -0.000229986  *************** ***************     0.287308469
    564     0.000215726    -0.000134293    -0.000256542  *************** ***************     0.316245599
    565     0.000214140    -0.000129887    -0.000281484  *************** ***************     0.342870755
    566     0.000211864    -0.000125156    -0.000304450  *************** ***************     0.367333537
    567     0.000208813    -0.000120031    -0.000324903  *************** ***************     0.389685405
    568     0.000205092    -0.000114875    -0.000342925  *************** ***************     0.410009415
    569     0.000200059    -0.000109538    -0.000359409  *************** ***************     0.429858315
    570     0.000194955    -0.000104420    -0.000373116  *************** ***************     0.447307132
    571     0.000189396    -0.000099198    -0.000384626  *************** ***************     0.463543890
    572     0.000183063    -0.000093741    -0.000394201  *************** ***************     0.479300448
    573     0.000176277    -0.000088287    -0.000401374  *************** ***************     0.494009561
    574     0.000169205    -0.000082900    -0.000406386  *************** ***************     0.507770937
    575     0.000161864    -0.000077475    -0.000409034  *************** ***************     0.520690786
    576     0.000153832    -0.000071939    -0.000409918  *************** ***************     0.533681556
    577     0.000145426    -0.000066362    -0.000408770  *************** ***************     0.546382341
    578     0.000136465    -0.000060707    -0.000406012  *************** ***************     0.559355021
    579     0.000127402    -0.000054973    -0.000401152  *************** ***************     0.572049523
    580     0.000118106    -0.000049207    -0.000394518  *************** ***************     0.584846803
    581     0.000108774    -0.000043349    -0.000386065  *************** ***************     0.597721480
    582     0.000099486    -0.000037486    -0.000375456  *************** ***************     0.610493001
    583     0.000089999    -0.000031463    -0.000363090  *************** ***************     0.623988023
    584     0.000080113    -0.000025101    -0.000349354  *************** ***************     0.639134075
    585     0.000069982    -0.000018438    -0.000333826  *************** ***************     0.655936326
    586     0.000059812    -0.000011615    -0.000315517  *************** ***************     0.674083677
    587     0.000049976    -0.000004818    -0.000294824  *************** ***************     0.693518983
    588     0.000040480     0.000001783    -0.000271924  *************** ***************     0.714719057
    589     0.000012706    -0.000043622     0.000340344  *************** ***************    -0.703390391
    590     0.000010033    -0.000035797     0.000340174  *************** ***************    -0.718438628
    591     0.000007971    -0.000030376     0.000334929  *************** ***************    -0.728400428
    592     0.000006228    -0.000025829     0.000328666  *************** ***************    -0.736783405
    593     0.000004943    -0.000022554     0.000321793  *************** ***************    -0.742775873
    594     0.000003851    -0.000019797     0.000314505  *************** ***************    -0.747872749
    595     0.000003406    -0.000018097     0.000307046  *************** ***************    -0.750438371
    596     0.000002815    -0.000016739     0.000299388  *************** ***************    -0.752788238
    597     0.000002827    -0.000016204     0.000291915  *************** ***************    -0.752847067
    598     0.000002656    -0.000015521     0.000284228  *************** ***************    -0.753465589
    599     0.000002834    -0.000015284     0.000276612  *************** ***************    -0.752696274
    600     0.000003050    -0.000015188     0.000268997  *************** ***************    -0.751549311
    601     0.000003285    -0.000015195     0.000261384  *************** ***************    -0.750106459
    602     0.000003505    -0.000015259     0.000253773  *************** ***************    -0.748494323
    603     0.000003695    -0.000015346     0.000246154  *************** ***************    -0.746798864
    604     0.000003861    -0.000015443     0.000238555  *************** ***************    -0.745024802
    605     0.000004053    -0.000015563     0.000230946  *************** ***************    -0.743031109
    606     0.000004221    -0.000015678     0.000223346  *************** ***************    -0.740968281
    607     0.000004376    -0.000015785     0.000215738  *************** ***************    -0.738808378
    608     0.000004515    -0.000015876     0.000208143  *************** ***************    -0.736570748
    609     0.000004548    -0.000015890     0.000200556  *************** ***************    -0.734619811
    610     0.000004743    -0.000016057     0.000192999  *************** ***************    -0.731718437
    611     0.000004813    -0.000016125     0.000185424  *************** ***************    -0.729176662
    612     0.000004908    -0.000016166     0.000177820  *************** ***************    -0.726418518
    613     0.000004983    -0.000016188     0.000170187  *************** ***************    -0.723515539
    614     0.000005079    -0.000016276     0.000162594  *************** ***************    -0.720103532
    615     0.000005088    -0.000016292     0.000154946  *************** ***************    -0.716839152
    616     0.000005072    -0.000016301     0.000147278  *************** ***************    -0.713341362
    617     0.000005097    -0.000016335     0.000139570  *************** ***************    -0.709216629
    618     0.000005056    -0.000016413     0.000131759  *************** ***************    -0.704637954
    619     0.000004892    -0.000016041     0.000123892  *************** ***************    -0.701704548
    620     0.000000956    -0.000014303     0.000117107  *************** ***************    -0.720613418
    621     0.000008190    -0.000017834     0.000112211  *************** ***************    -0.671451565
    622    -0.000000705    -0.000013364     0.000110336  *************** ***************    -0.728281766
    623     0.000008859    -0.000018485     0.000105481  *************** ***************    -0.658575380
    624     0.000000373    -0.000013646     0.000104245  *************** ***************    -0.718558039
    625     0.000008433    -0.000018357     0.000098124  *************** ***************    -0.652131702
    626     0.000001037    -0.000013952     0.000097288  *************** ***************    -0.708965200
    627     0.000007941    -0.000018183     0.000090709  *************** ***************    -0.645191697
    628     0.000001517    -0.000014127     0.000089981  *************** ***************    -0.699332801
    629     0.000007531    -0.000018038     0.000083257  *************** ***************    -0.636415083
    630     0.000001952    -0.000014277     0.000082499  *************** ***************    -0.688282340
    631     0.000007176    -0.000017938     0.000075727  *************** ***************    -0.625284052
    632     0.000007014    -0.000017914     0.000068069  *************** ***************    -0.609874749
    633     0.000002398    -0.000014449     0.000074915  *************** ***************    -0.674796985
    634     0.000002952    -0.000014752     0.000067333  *************** ***************    -0.656836517
    635    -0.000080844     0.000179086    -0.000189853  *************** ***************     1.255377026
    636    -0.000077259     0.000173139    -0.000207796  *************** ***************     1.224453392
    637    -0.000072656     0.000165629    -0.000224248  *************** ***************     1.193266033
    638    -0.000068020     0.000157447    -0.000239288  *************** ***************     1.163232350
    639    -0.000063069     0.000148658    -0.000252983  *************** ***************     1.133824489
    640    -0.000057588     0.000139267    -0.000265043  *************** ***************     1.104812804
    641    -0.000051822     0.000129532    -0.000275137  *************** ***************     1.076785591
    642    -0.000045636     0.000119313    -0.000283273  *************** ***************     1.049048350
    643    -0.000039056     0.000108753    -0.000289209  *************** ***************     1.021634592
    644    -0.000032172     0.000097862    -0.000292983  *************** ***************     0.994252062
    645    -0.000024963     0.000086664    -0.000294540  *************** ***************     0.966529276
    646    -0.000017300     0.000075009    -0.000294150  *************** ***************     0.937439488
    647    -0.000009351     0.000063166    -0.000291380  *************** ***************     0.907358343
    648    -0.000001361     0.000051593    -0.000285712  *************** ***************     0.877027455
    649     0.000006987     0.000040240    -0.000279352  *************** ***************     0.844636958
    650     0.000015213     0.000028968    -0.000271887  *************** ***************     0.810671996
    651     0.000023365     0.000018492    -0.000260825  *************** ***************     0.776058087
    652     0.000031269     0.000008074    -0.000246207  *************** ***************     0.738431342
    653     0.000003653    -0.000015147     0.000059495  *************** ***************    -0.632368486
    654    -0.000085576     0.000187521    -0.000161263  *************** ***************     1.304095464
    655    -0.000088612     0.000171145    -0.000168445  *************** ***************     1.283146596
    656    -0.000090207     0.000154098    -0.000175206  *************** ***************     1.259721599
    657    -0.000093058     0.000138036    -0.000182554  *************** ***************     1.236502589
    658    -0.000096126     0.000122391    -0.000189202  *************** ***************     1.213985275
    659    -0.000099501     0.000106921    -0.000194736  *************** ***************     1.192657949
    660    -0.000103428     0.000091637    -0.000198593  *************** ***************     1.173616779
    661    -0.000107309     0.000075885    -0.000200377  *************** ***************     1.155713905
    662    -0.000111737     0.000059796    -0.000199732  *************** ***************     1.140192279
    663    -0.000115933     0.000042884    -0.000197080  *************** ***************     1.124548035
    664    -0.000119902     0.000024975    -0.000192288  *************** ***************     1.108246045
    665    -0.000123640     0.000006186    -0.000185196  *************** ***************     1.091102818
    666    -0.000126729    -0.000013798    -0.000175589  *************** ***************     1.071172952
    667    -0.000129354    -0.000035376    -0.000162978  *************** ***************     1.046925938
    668    -0.000130564    -0.000059238    -0.000147178  *************** ***************     1.011034164
    669    -0.000131048    -0.000084995    -0.000127496  *************** ***************     0.958712654
    670    -0.000130286    -0.000113503    -0.000103380  *************** ***************     0.865870005
    671    -0.000127617    -0.000145813    -0.000073913  *************** ***************     0.664707317
    672    -0.000123811    -0.000180198    -0.000039608  *************** ***************     0.306180679
    673    -0.000119977    -0.000215551     0.000006062  *************** ***************    -0.031673594
    674    -0.000113998    -0.000250413     0.000062919  *************** ***************    -0.216079312
    675    -0.000106454    -0.000291555     0.000120214  *************** ***************    -0.287993419
    676    -0.000115905    -0.000283981     0.000135773  *************** ***************    -0.339742087
    677    -0.000126847    -0.000277317     0.000158624  *************** ***************    -0.405885246
    678    -0.000142835    -0.000265758     0.000185835  *************** ***************    -0.493203211
    679    -0.000160856    -0.000247457     0.000204683  *************** ***************    -0.585269471
    680    -0.000178461    -0.000224645     0.000210308  *************** ***************    -0.677312158
    681    -0.000194025    -0.000200922     0.000205506  *************** ***************    -0.768624099
    682    -0.000206818    -0.000179214     0.000197645  *************** ***************    -0.854782526
    683    -0.000215100    -0.000160057     0.000186420  *************** ***************    -0.928951484
    684    -0.000219126    -0.000144047     0.000174745  *************** ***************    -0.988298200
    685    -0.000218638    -0.000131780     0.000164816  *************** ***************    -1.027904680
    686    -0.000214400    -0.000122891     0.000158544  *************** ***************    -1.047135337
    687    -0.000206928    -0.000116974     0.000156359  *************** ***************    -1.046429274
    688    -0.000194647    -0.000113406     0.000160115  *************** ***************    -1.020170314
    689    -0.000181259    -0.000111223     0.000165159  *************** ***************    -0.985932394
    690    -0.000165333    -0.000109683     0.000183420  *************** ***************    -0.932685503
    691    -0.000150202    -0.000108308     0.000202954  *************** ***************    -0.887179238
    692    -0.000130787    -0.000106402     0.000226251  *************** ***************    -0.839078881
    693    -0.000116368    -0.000097985     0.000253148  *************** ***************    -0.821642539
    694    -0.000110573    -0.000091094     0.000283689  *************** ***************    -0.819675992
    695    -0.000112016    -0.000075258     0.000313777  *************** ***************    -0.843706730
    696    -0.000112766    -0.000062055     0.000333434  *************** ***************    -0.860862936
    697    -0.000111196    -0.000047541     0.000347493  *************** ***************    -0.875985742
    698    -0.000102027    -0.000037727     0.000352398  *************** ***************    -0.875637282
    699    -0.000083154    -0.000026557     0.000345433  *************** ***************    -0.866598751
    700    -0.000066361    -0.000022453     0.000352949  *************** ***************    -0.847280863
    701    -0.000070091    -0.000012599     0.000343570  *************** ***************    -0.868299081
    702    -0.000070267    -0.000005630     0.000336307  *************** ***************    -0.880338793
    703    -0.000069282    -0.000001554     0.000328345  *************** ***************    -0.887108232
    704    -0.000068028     0.000001491     0.000320146  *************** ***************    -0.892312376
    705    -0.000066080     0.000003444     0.000311875  *************** ***************    -0.895066899
    706    -0.000063433     0.000004390     0.000303974  *************** ***************    -0.895159852
    707    -0.000060851     0.000004784     0.000296130  *************** ***************    -0.894455647
    708    -0.000058030     0.000004660     0.000288264  *************** ***************    -0.892468694
    709    -0.000054920     0.000004213     0.000280617  *************** ***************    -0.889240888
    710    -0.000051825     0.000003589     0.000273072  *************** ***************    -0.885502345
    711    -0.000048753     0.000002823     0.000265550  *************** ***************    -0.881316138
    712    -0.000045751     0.000001989     0.000258098  *************** ***************    -0.876847392
    713    -0.000042840     0.000001123     0.000250649  *************** ***************    -0.872211821
    714    -0.000040019     0.000000244     0.000243204  *************** ***************    -0.867431819
    715    -0.000037295    -0.000000624     0.000235767  *************** ***************    -0.862550577
    716    -0.000034663    -0.000001470     0.000228343  *************** ***************    -0.857576480
    717    -0.000032114    -0.000002299     0.000220889  *************** ***************    -0.852482681
    718    -0.000029664    -0.000003094     0.000213447  *************** ***************    -0.847320490
    719    -0.000027318    -0.000003851     0.000206000  *************** ***************    -0.842112703
    720    -0.000025078    -0.000004572     0.000198530  *************** ***************    -0.836859453
    721    -0.000022959    -0.000005252     0.000191078  *************** ***************    -0.831602600
    722    -0.000020927    -0.000005884     0.000183605  *************** ***************    -0.826272886
    723    -0.000018771    -0.000006616     0.000176170  *************** ***************    -0.819839830
    724    -0.000016844    -0.000007217     0.000168760  *************** ***************    -0.813889145
    725    -0.000015111    -0.000007736     0.000161263  *************** ***************    -0.808250990
    726    -0.000013426    -0.000008256     0.000153756  *************** ***************    -0.802205313
    727    -0.000011839    -0.000008742     0.000146233  *************** ***************    -0.795986867
    728    -0.000010397    -0.000009176     0.000138663  *************** ***************    -0.789802676
    729    -0.000009106    -0.000009460     0.000131134  *************** ***************    -0.784051090
    730    -0.000008968    -0.000009332     0.000124167  *************** ***************    -0.783931983
    731    -0.000008555    -0.000009263     0.000116985  *************** ***************    -0.782371341
    732    -0.000008524    -0.000009119     0.000109121  *************** ***************    -0.782670675
    733    -0.000007640    -0.000009223     0.000101680  *************** ***************    -0.777612087
    734    -0.000006208    -0.000009619     0.000094730  *************** ***************    -0.767402505
    735    -0.000004797    -0.000010117     0.000087587  *************** ***************    -0.755066298
    736    -0.000003476    -0.000010565     0.000080308  *************** ***************    -0.741376798
    737    -0.000002231    -0.000011032     0.000072902  *************** ***************    -0.725324177
    738    -0.000001023    -0.000011512     0.000065403  *************** ***************    -0.705887280
    739     0.000000056    -0.000011969     0.000058021  *************** ***************    -0.683214898
    740     0.000011028    -0.000021133     0.000067664  *************** ***************    -0.563548308
    741     0.000012048    -0.000021395     0.000075202  *************** ***************    -0.576176163
    742     0.000013259    -0.000021859     0.000082500  *************** ***************    -0.584179172
    743     0.000014594    -0.000022305     0.000089726  *************** ***************    -0.590317555
    744     0.000015948    -0.000022733     0.000097010  *************** ***************    -0.595692389
    745     0.000017026    -0.000022856     0.000104632  *************** ***************    -0.603316788
    746     0.000016924    -0.000022595     0.000113593  *************** ***************    -0.617996826
    747     0.000016637    -0.000022286     0.000120864  *************** ***************    -0.629622459
    748     0.000018414    -0.000022667     0.000129408  *************** ***************    -0.631704071
    749     0.000020063    -0.000023274     0.000137166  *************** ***************    -0.632387495
    750     0.000021665    -0.000023748     0.000144809  *************** ***************    -0.633451764
    751     0.000023230    -0.000024201     0.000152373  *************** ***************    -0.634510303
    752     0.000024900    -0.000024692     0.000159914  *************** ***************    -0.635040390
    753     0.000026551    -0.000025167     0.000167448  *************** ***************    -0.635615151
    754     0.000028203    -0.000025622     0.000174926  *************** ***************    -0.636142685
    755     0.000030099    -0.000026182     0.000182456  *************** ***************    -0.635795922
    756     0.000032094    -0.000026787     0.000190039  *************** ***************    -0.635170323
    757     0.000034196    -0.000027431     0.000197560  *************** ***************    -0.634211285
    758     0.000036001    -0.000027810     0.000205051  *************** ***************    -0.634549322
    759     0.000038185    -0.000028484     0.000212635  *************** ***************    -0.633484720
    760     0.000040267    -0.000028998     0.000220187  *************** ***************    -0.633010569
    761     0.000042426    -0.000029574     0.000227746  *************** ***************    -0.632298342
    762     0.000044721    -0.000030216     0.000235329  *************** ***************    -0.631257408
    763     0.000047056    -0.000030841     0.000242869  *************** ***************    -0.630214047
    764     0.000049525    -0.000031592     0.000250431  *************** ***************    -0.628775242
    765     0.000051967    -0.000032317     0.000258050  *************** ***************    -0.627549878
    766     0.000054565    -0.000033172     0.000265597  *************** ***************    -0.625871819
    767     0.000057183    -0.000034090     0.000273186  *************** ***************    -0.624175437
    768     0.000059917    -0.000035164     0.000280621  *************** ***************    -0.622056922
    769     0.000062751    -0.000036361     0.000288035  *************** ***************    -0.619694751
    770     0.000065910    -0.000038080     0.000295387  *************** ***************    -0.616149751
    771     0.000069393    -0.000040250     0.000302469  *************** ***************    -0.611518415
    772     0.000073191    -0.000042840     0.000309303  *************** ***************    -0.605953011
    773     0.000076864    -0.000045643     0.000315681  *************** ***************    -0.600308566
    774     0.000081412    -0.000049849     0.000321339  *************** ***************    -0.591500589
    775     0.000086403    -0.000054850     0.000325786  *************** ***************    -0.580842284
    776     0.000091897    -0.000060969     0.000327801  *************** ***************    -0.567219715
    777     0.000104286    -0.000070863     0.000323838  *************** ***************    -0.537501705
    778     0.000125510    -0.000082656     0.000319988  *************** ***************    -0.497019520
    779     0.000151284    -0.000095128     0.000308125  *************** ***************    -0.448115628
    780     0.000173995    -0.000106986     0.000297280  *************** ***************    -0.406788354
    781     0.000185656    -0.000117411     0.000283876  *************** ***************    -0.376356974
    782     0.000191011    -0.000125836     0.000264763  *************** ***************    -0.348041823
    783     0.000196054    -0.000133995     0.000242757  *************** ***************    -0.317084100
    784     0.000202116    -0.000140242     0.000214740  *************** ***************    -0.280102665
    785     0.000213129    -0.000148293     0.000181417  *************** ***************    -0.232604410
    786     0.000224464    -0.000154855     0.000146258  *************** ***************    -0.184007666
    787     0.000236320    -0.000159630     0.000108116  *************** ***************    -0.133278402
    788     0.000247255    -0.000163117     0.000068858  *************** ***************    -0.083122595
    789     0.000256308    -0.000165361     0.000030383  *************** ***************    -0.035964635
    790     0.000263141    -0.000166043    -0.000006891  *************** ***************     0.008027206
    791     0.000268693    -0.000165743    -0.000043677  *************** ***************     0.050100462
    792     0.000272320    -0.000164228    -0.000080080  *************** ***************     0.090710622
    793     0.000273851    -0.000161516    -0.000113641  *************** ***************     0.127663653
    794     0.000272855    -0.000157898    -0.000145396  *************** ***************     0.162765078
    795     0.000271324    -0.000155230    -0.000175542  *************** ***************     0.195204992
    796     0.000270402    -0.000151136    -0.000205130  *************** ***************     0.226444217
    797     0.000269610    -0.000146939    -0.000232631  *************** ***************     0.254661690
    798     0.000267424    -0.000142590    -0.000257461  *************** ***************     0.280352861
    799     0.000264483    -0.000138089    -0.000280160  *************** ***************     0.303993466
    800     0.000260235    -0.000133242    -0.000300983  *************** ***************     0.326494111
    801     0.000254861    -0.000128179    -0.000319505  *************** ***************     0.347603537
    802     0.000248930    -0.000122899    -0.000335660  *************** ***************     0.367160128
    803     0.000242074    -0.000117884    -0.000349406  *************** ***************     0.385262296
    804     0.000234152    -0.000112506    -0.000361774  *************** ***************     0.403366303
    805     0.000226227    -0.000107045    -0.000371733  *************** ***************     0.419949333
    806     0.000217716    -0.000101645    -0.000379549  *************** ***************     0.435651255
    807     0.000208625    -0.000096156    -0.000385372  *************** ***************     0.450822827
    808     0.000199268    -0.000090623    -0.000389085  *************** ***************     0.465232152
    809     0.000189454    -0.000085121    -0.000390995  *************** ***************     0.479282100
    810     0.000179414    -0.000079603    -0.000390891  *************** ***************     0.492795966
    811     0.000168933    -0.000074011    -0.000388979  *************** ***************     0.506253731
    812     0.000158172    -0.000068273    -0.000385474  *************** ***************     0.519829117
    813     0.000147126    -0.000062566    -0.000380378  *************** ***************     0.533488084
    814     0.000136081    -0.000056728    -0.000373468  *************** ***************     0.547109628
    815     0.000125036    -0.000050908    -0.000364771  *************** ***************     0.560688646
    816     0.000114206    -0.000045141    -0.000353985  *************** ***************     0.573908786
    817     0.000103304    -0.000039193    -0.000341585  *************** ***************     0.587790455
    818     0.000091984    -0.000032992    -0.000327994  *************** ***************     0.603374380
    819     0.000080786    -0.000026636    -0.000312665  *************** ***************     0.619931095
    820     0.000069894    -0.000020337    -0.000294891  *************** ***************     0.636930968
    821     0.000059199    -0.000013978    -0.000274645  *************** ***************     0.655202270
    822     0.000048745    -0.000007764    -0.000252371  *************** ***************     0.675258904
    823     0.000038765    -0.000001897    -0.000228072  *************** ***************     0.697181548
    824    -0.000161575    -0.000282308     0.000294909  *************** ***************    -0.591111068
    825    -0.000186050    -0.000254482     0.000304911  *************** ***************    -0.675011579
    826    -0.000137992    -0.000305838     0.000270982  *************** ***************    -0.508117227
    827    -0.000117345    -0.000323266     0.000240371  *************** ***************    -0.431218763
    828    -0.000101421    -0.000336035     0.000208949  *************** ***************    -0.363800019
    829    -0.000093255    -0.000336774     0.000170790  *************** ***************    -0.305812653
    830    -0.000094187    -0.000313767     0.000121512  *************** ***************    -0.252717942
    831    -0.000103295    -0.000275533     0.000067142  *************** ***************    -0.185850180
    832    -0.000110029    -0.000237399     0.000020698  *************** ***************    -0.080546004
    833    -0.000119779    -0.000196059    -0.000020577  *************** ***************     0.131742968
    834    -0.000126021    -0.000157470    -0.000055837  *************** ***************     0.528924519
    835    -0.000129216    -0.000123631    -0.000084082  *************** ***************     0.818559572
    836    -0.000131231    -0.000093211    -0.000106690  *************** ***************     0.956564261
    837    -0.000131733    -0.000065689    -0.000125307  *************** ***************     1.027927453
    838    -0.000130701    -0.000040912    -0.000140243  *************** ***************     1.070140902
    839    -0.000129006    -0.000017997    -0.000151951  *************** ***************     1.100867687
    840    -0.000126154     0.000003052    -0.000161339  *************** ***************     1.123024030
    841    -0.000122844     0.000022811    -0.000168215  *************** ***************     1.142219762
    842    -0.000119004     0.000041382    -0.000172909  *************** ***************     1.159318267
    843    -0.000114860     0.000059011    -0.000175574  *************** ***************     1.175660262
    844    -0.000110840     0.000076027    -0.000176107  *************** ***************     1.192914953
    845    -0.000106399     0.000092175    -0.000174765  *************** ***************     1.209940356
    846    -0.000102527     0.000108256    -0.000171543  *************** ***************     1.229236078
    847    -0.000098788     0.000124401    -0.000167114  *************** ***************     1.249443964
    848    -0.000095409     0.000140974    -0.000161608  *************** ***************     1.270955690
    849    -0.000092414     0.000158027    -0.000155397  *************** ***************     1.293119667
    850    -0.000089563     0.000175929    -0.000147397  *************** ***************     1.317388730
    851    -0.000089017     0.000194695    -0.000139797  *************** ***************     1.341884009
    852     0.000004244    -0.000015613     0.000051749  *************** ***************    -0.602199897
    853     0.000001048    -0.000012432     0.000050717  *************** ***************    -0.655501593
    854    -0.000208523    -0.000226075     0.000306262  *************** ***************    -0.756773702
    855    -0.000228150    -0.000199158     0.000298063  *************** ***************    -0.833879465
    856    -0.000243469    -0.000174872     0.000286772  *************** ***************    -0.902793832
    857    -0.000254967    -0.000154070     0.000273287  *************** ***************    -0.962234728
    858    -0.000261239    -0.000137488     0.000260570  *************** ***************    -1.007092317
    859    -0.000263900    -0.000124484     0.000249242  *************** ***************    -1.040398622
    860    -0.000262580    -0.000114689     0.000242893  *************** ***************    -1.058856683
    861    -0.000257758    -0.000107840     0.000238269  *************** ***************    -1.066204734
    862    -0.000248340    -0.000101824     0.000242220  *************** ***************    -1.057400896
    863    -0.000237457    -0.000098869     0.000248129  *************** ***************    -1.040082667
    864    -0.000226519    -0.000093464     0.000260037  *************** ***************    -1.021870642
    865    -0.000213413    -0.000088018     0.000275494  *************** ***************    -0.998967899
    866    -0.000203396    -0.000079323     0.000300049  *************** ***************    -0.981446419
    867    -0.000197922    -0.000068374     0.000318418  *************** ***************    -0.978597509
    868    -0.000194380    -0.000055232     0.000339377  *************** ***************    -0.979951451
    869    -0.000192434    -0.000039368     0.000353333  *************** ***************    -0.989798622
    870    -0.000186622    -0.000024910     0.000360328  *************** ***************    -0.996321703
    871    -0.000176654    -0.000011649     0.000358077  *************** ***************    -1.001301746
    872    -0.000166266    -0.000000844     0.000353921  *************** ***************    -1.004012074
    873    -0.000158825     0.000007735     0.000347822  *************** ***************    -1.008696697
    874    -0.000153994     0.000015385     0.000340747  *************** ***************    -1.016053000
    875    -0.000150679     0.000020757     0.000329925  *************** ***************    -1.025009754
    876    -0.000147016     0.000024604     0.000319856  *************** ***************    -1.031628451
    877    -0.000142478     0.000026649     0.000310211  *************** ***************    -1.034973741
    878    -0.000136881     0.000027182     0.000301261  *************** ***************    -1.034737617
    879    -0.000131178     0.000027219     0.000292733  *************** ***************    -1.033388810
    880    -0.000124968     0.000026408     0.000284758  *************** ***************    -1.029698788
    881    -0.000118984     0.000025402     0.000277000  *************** ***************    -1.025649619
    882    -0.000112850     0.000024024     0.000269516  *************** ***************    -1.020353018
    883    -0.000106810     0.000022507     0.000262271  *************** ***************    -1.014439184
    884    -0.000100896     0.000020881     0.000255029  *************** ***************    -1.008142408
    885    -0.000095095     0.000019189     0.000247923  *************** ***************    -1.001366079
    886    -0.000089490     0.000017521     0.000240876  *************** ***************    -0.994431168
    887    -0.000084057     0.000015860     0.000233754  *************** ***************    -0.987368754
    888    -0.000078768     0.000014217     0.000226698  *************** ***************    -0.980019801
    889    -0.000073682     0.000012642     0.000219656  *************** ***************    -0.972625652
    890    -0.000068757     0.000011105     0.000212533  *************** ***************    -0.965118733
    891    -0.000063988     0.000009613     0.000205450  *************** ***************    -0.957398220
    892    -0.000059415     0.000008195     0.000198362  *************** ***************    -0.949644925
    893    -0.000055039     0.000006844     0.000191213  *************** ***************    -0.941897155
    894    -0.000050850     0.000005548     0.000184054  *************** ***************    -0.934064817
    895    -0.000046781     0.000004279     0.000176903  *************** ***************    -0.925897353
    896    -0.000042967     0.000003152     0.000169778  *************** ***************    -0.918019093
    897    -0.000039212     0.000001984     0.000162655  *************** ***************    -0.909427681
    898    -0.000035593     0.000000846     0.000155523  *************** ***************    -0.900472246
    899    -0.000032235    -0.000000174     0.000148343  *************** ***************    -0.891825900
    900    -0.000029053    -0.000001134     0.000141155  *************** ***************    -0.883032160
    901    -0.000026090    -0.000002006     0.000133954  *************** ***************    -0.874344526
    902    -0.000023677    -0.000002659     0.000126848  *************** ***************    -0.867500015
    903    -0.000021503    -0.000003243     0.000119611  *************** ***************    -0.861144184
    904    -0.000019575    -0.000003705     0.000112292  *************** ***************    -0.855597382
    905    -0.000017467    -0.000004272     0.000105121  *************** ***************    -0.847836637
    906    -0.000015372    -0.000004882     0.000097703  *************** ***************    -0.838879990
    907    -0.000013093    -0.000005518     0.000090635  *************** ***************    -0.827085097
