 Node            Displacements                Applied/reaction forces
    81    -0.000003663    -0.000620676      0.000000014     0.000000000
    82    -0.000094031    -0.000623819     -0.000000022     0.000000041
    83     0.000019185    -0.000620182     -0.000000011    -0.000000019
    84    -0.000116728    -0.000623884      0.000000001    -0.000000063
    85     0.000042604    -0.000620544     -0.000000014     0.000000037
    86     0.000066665    -0.000621460      0.000000000     0.000000026
    87    -0.000139716    -0.000623269      0.000000001     0.000000019
    88    -0.000163295    -0.000622273     -0.000000009 ***************
    89    -0.000048907    -0.000599452     -0.000000007    -0.000000015
    90    -0.000026401    -0.000598397     -0.000000001     0.000000026
    91    -0.000071443    -0.000600406      0.000000008    -0.000000019
    92    -0.000003779    -0.000597469      0.000000009     0.000000086
    93    -0.000093851    -0.000600867      0.000000023     0.000000007
    94     0.000019100    -0.000597005      0.000000004    -0.000000156
    95    -0.000116581    -0.000600607     -0.000000013     0.000000063
    96     0.000042421    -0.000597154      0.000000020    -0.000000041
    97    -0.000139423    -0.000600082     -0.000000018    -0.000000048
    98     0.000066422    -0.000598210      0.000000005    -0.000000030
    99    -0.000163003    -0.000599023     -0.000000007 ***************
   100    -0.000048984    -0.000576503      0.000000007     0.000000063
   101    -0.000026615    -0.000575176      0.000000014    -0.000000004
   102    -0.000071211    -0.000577501      0.000000017    -0.000000056
   103    -0.000003889    -0.000574320      0.000000002    -0.000000004
   104    -0.000093667    -0.000577695     -0.000000007    -0.000000019
   105     0.000018908    -0.000573761     -0.000000001     0.000000123
   106    -0.000116304    -0.000577368     -0.000000023    -0.000000086
   107     0.000042208    -0.000573978      0.000000009    -0.000000026
   108    -0.000139095    -0.000576876     -0.000000006    -0.000000071
   109     0.000066101    -0.000574984     -0.000000001     0.000000063
   110    -0.000162634    -0.000575796      0.000000020 ***************
   111    -0.000048897    -0.000553435      0.000000012     0.000000019
   112    -0.000026624    -0.000552079      0.000000007    -0.000000015
   113    -0.000071128    -0.000554120     -0.000000017    -0.000000011
   114    -0.000004055    -0.000551179      0.000000003     0.000000041
   115    -0.000093388    -0.000554557     -0.000000023     0.000000004
   116     0.000018574    -0.000550579     -0.000000020    -0.000000175
   117    -0.000115841    -0.000554331     -0.000000020     0.000000026
   118     0.000041466    -0.000550364     -0.000000001     0.000000026
   119    -0.000138526    -0.000553713     -0.000000017     0.000000108
   120     0.000065692    -0.000551798      0.000000004     0.000000022
   121    -0.000162177    -0.000552611      0.000000000 ***************
   122    -0.000048806    -0.000530362     -0.000000014    -0.000000022
   123    -0.000026666    -0.000529006      0.000000019    -0.000000037
   124    -0.000070881    -0.000531152     -0.000000013     0.000000022
   125    -0.000004276    -0.000528065     -0.000000003     0.000000056
   126    -0.000093046    -0.000531382      0.000000016    -0.000000019
   127     0.000018142    -0.000527363      0.000000002     0.000000007
   128    -0.000115331    -0.000531343     -0.000000014     0.000000022
   129     0.000040802    -0.000526986     -0.000000005    -0.000000052
   130    -0.000137971    -0.000530498      0.000000012     0.000000060
   131     0.000065186    -0.000528671     -0.000000014    -0.000000015
   132    -0.000161622    -0.000529484     -0.000000001 ***************
   133    -0.000048713    -0.000507317      0.000000007     0.000000015
   134    -0.000026733    -0.000505986     -0.000000004     0.000000000
   135    -0.000070656    -0.000508063      0.000000019    -0.000000007
   136    -0.000004558    -0.000504971      0.000000005     0.000000123
   137    -0.000092744    -0.000508301      0.000000001     0.000000048
   138     0.000017736    -0.000504236     -0.000000003     0.000000108
   139    -0.000114897    -0.000508230      0.000000004     0.000000052
   140     0.000040331    -0.000503896     -0.000000005     0.000000026
   141    -0.000137421    -0.000507400      0.000000003    -0.000000060
   142     0.000064574    -0.000505624      0.000000013     0.000000019
   143    -0.000160962    -0.000506435      0.000000002 ***************
   144    -0.000048615    -0.000484324     -0.000000009     0.000000000
   145    -0.000027021    -0.000482946      0.000000005     0.000000000
   146    -0.000070340    -0.000485436     -0.000000005    -0.000000037
   147    -0.000004981    -0.000481827     -0.000000005    -0.000000037
   148    -0.000092329    -0.000485320     -0.000000006    -0.000000030
   149     0.000017303    -0.000481250     -0.000000001    -0.000000056
   150    -0.000114368    -0.000485220     -0.000000019     0.000000030
   151     0.000039744    -0.000480916      0.000000006     0.000000026
   152    -0.000136770    -0.000484411      0.000000007     0.000000037
   153     0.000063846    -0.000482678     -0.000000011     0.000000037
   154    -0.000160185    -0.000483489     -0.000000009 ***************
   155    -0.000048616    -0.000461616     -0.000000009     0.000000004
   156    -0.000027113    -0.000460074     -0.000000009     0.000000037
   157    -0.000069940    -0.000462755      0.000000015    -0.000000060
   158    -0.000005285    -0.000458965      0.000000004    -0.000000041
   159    -0.000091777    -0.000462643      0.000000004     0.000000015
   160     0.000016793    -0.000458391      0.000000005     0.000000034
   161    -0.000113735    -0.000462341      0.000000000     0.000000082
   162     0.000039043    -0.000458068     -0.000000002     0.000000030
   163    -0.000136017    -0.000461547      0.000000034    -0.000000011
   164     0.000062991    -0.000459857      0.000000001     0.000000026
   165    -0.000159281    -0.000460668     -0.000000011 ***************
   166    -0.000048512    -0.000438833      0.000000001     0.000000004
   167    -0.000027238    -0.000437329      0.000000002     0.000000015
   168    -0.000069632    -0.000439973     -0.000000006     0.000000004
   169    -0.000005648    -0.000436236      0.000000003     0.000000007
   170    -0.000091312    -0.000439820      0.000000023    -0.000000060
   171     0.000016196    -0.000435675     -0.000000017     0.000000022
   172    -0.000113117    -0.000439455     -0.000000003     0.000000071
   173     0.000038228    -0.000435373      0.000000009    -0.000000034
   174    -0.000135204    -0.000438789      0.000000015     0.000000034
   175     0.000062001    -0.000437189     -0.000000004    -0.000000011
   176    -0.000158242    -0.000437998     -0.000000008 ***************
   177    -0.000048424    -0.000416215     -0.000000012     0.000000056
   178    -0.000027404    -0.000414743     -0.000000003    -0.000000063
   179    -0.000069259    -0.000417410     -0.000000003    -0.000000052
   180    -0.000006077    -0.000413671      0.000000006    -0.000000093
   181    -0.000090744    -0.000417167      0.000000012     0.000000048
   182     0.000015509    -0.000413131      0.000000006     0.000000037
   183    -0.000112324    -0.000416897      0.000000010    -0.000000034
   184     0.000037295    -0.000412859      0.000000007     0.000000000
   185    -0.000134215    -0.000416254      0.000000008     0.000000019
   186     0.000060865    -0.000414702     -0.000000014     0.000000011
   187    -0.000157057    -0.000415509     -0.000000018 ***************
   188    -0.000048360    -0.000393804      0.000000004     0.000000104
   189    -0.000027615    -0.000392352      0.000000013    -0.000000097
   190    -0.000068902    -0.000394960     -0.000000027     0.000000067
   191    -0.000006575    -0.000391304      0.000000001     0.000000052
   192    -0.000090039    -0.000394930      0.000000009    -0.000000015
   193     0.000014727    -0.000390790     -0.000000004     0.000000082
   194    -0.000111486    -0.000394493      0.000000010     0.000000007
   195     0.000036241    -0.000390553     -0.000000004    -0.000000078
   196    -0.000133118    -0.000393920      0.000000007     0.000000011
   197     0.000059575    -0.000392424     -0.000000010     0.000000022
   198    -0.000155716    -0.000393229      0.000000007 ***************
   199    -0.000048269    -0.000371388      0.000000005    -0.000000004
   200    -0.000027871    -0.000370192      0.000000013    -0.000000015
   201    -0.000068597    -0.000372778     -0.000000012     0.000000022
   202    -0.000007147    -0.000369168     -0.000000007    -0.000000011
   203    -0.000089426    -0.000372733     -0.000000007    -0.000000034
   204     0.000013844    -0.000368685      0.000000005    -0.000000063
   205    -0.000110559    -0.000372325     -0.000000007     0.000000060
   206     0.000035059    -0.000368489     -0.000000003    -0.000000056
   207    -0.000131900    -0.000371824      0.000000025    -0.000000030
   208     0.000058120    -0.000370389     -0.000000003     0.000000048
   209    -0.000154210    -0.000371191      0.000000012 ***************
   210    -0.000048235    -0.000349481      0.000000009     0.000000011
   211    -0.000028172    -0.000348297     -0.000000001    -0.000000078
   212    -0.000068430    -0.000350376     -0.000000001     0.000000004
   213    -0.000007792    -0.000347301      0.000000008    -0.000000048
   214    -0.000088734    -0.000350804      0.000000003     0.000000041
   215     0.000012726    -0.000346671     -0.000000000     0.000000013
   216    -0.000109530    -0.000350433     -0.000000011    -0.000000041
   217     0.000033742    -0.000346699     -0.000000002    -0.000000041
   218    -0.000130546    -0.000349991     -0.000000003     0.000000011
   219     0.000056492    -0.000348630     -0.000000003     0.000000019
   220    -0.000152527    -0.000349430      0.000000003 ***************
   221    -0.000048170    -0.000327862      0.000000006     0.000000019
   222    -0.000028511    -0.000326699      0.000000001     0.000000054
   223    -0.000068011    -0.000328776     -0.000000006    -0.000000013
   224    -0.000008518    -0.000325720     -0.000000001     0.000000030
   225    -0.000087961    -0.000329177     -0.000000001    -0.000000026
   226     0.000011635    -0.000325151      0.000000001     0.000000004
   227    -0.000108381    -0.000328841      0.000000016     0.000000020
   228     0.000032281    -0.000325221     -0.000000001    -0.000000019
   229    -0.000129039    -0.000328467     -0.000000017    -0.000000020
   230     0.000054682    -0.000327183      0.000000004    -0.000000007
   231    -0.000150658    -0.000327981     -0.000000007 ***************
   232    -0.000048118    -0.000306503     -0.000000013     0.000000022
   233    -0.000028897    -0.000305353      0.000000006    -0.000000006
   234    -0.000067449    -0.000307663     -0.000000018     0.000000022
   235    -0.000009522    -0.000304293      0.000000002     0.000000026
   236    -0.000087214    -0.000307643      0.000000009     0.000000006
   237     0.000010384    -0.000303895     -0.000000003    -0.000000045
   238    -0.000107121    -0.000307638      0.000000004    -0.000000002
   239     0.000030669    -0.000304089     -0.000000002     0.000000041
   240    -0.000127377    -0.000307293      0.000000019     0.000000024
   241     0.000052681    -0.000306083     -0.000000006    -0.000000009
   242    -0.000148593    -0.000306884     -0.000000007 ***************
   243    -0.000048019    -0.000285248      0.000000003     0.000000002
   244    -0.000029296    -0.000283768      0.000000002    -0.000000048
   245    -0.000066917    -0.000286633     -0.000000011     0.000000009
   246    -0.000010588    -0.000283116      0.000000003    -0.000000017
   247    -0.000086226    -0.000286831      0.000000000     0.000000050
   248     0.000008928    -0.000282792      0.000000007     0.000000017
   249    -0.000105718    -0.000286786     -0.000000010     0.000000061
   250     0.000028897    -0.000283343     -0.000000002     0.000000028
   251    -0.000125546    -0.000286506     -0.000000010     0.000000019
   252     0.000050479    -0.000285370     -0.000000007     0.000000006
   253    -0.000146320    -0.000286180      0.000000006 ***************
   254    -0.000047951    -0.000264088      0.000000011     0.000000017
   255    -0.000029914    -0.000262456     -0.000000009     0.000000002
   256    -0.000066340    -0.000266034     -0.000000002    -0.000000041
   257    -0.000011647    -0.000261602      0.000000006     0.000000000
   258    -0.000085262    -0.000266385      0.000000003    -0.000000013
   259     0.000007210    -0.000261964     -0.000000000    -0.000000002
   260    -0.000104232    -0.000266455     -0.000000006    -0.000000028
   261     0.000026955    -0.000263016      0.000000001    -0.000000022
   262    -0.000123551    -0.000266164      0.000000020     0.000000007
   263     0.000048069    -0.000265082      0.000000008     0.000000020
   264    -0.000143829    -0.000265913     -0.000000009 ***************
   265    -0.000047847    -0.000243600      0.000000000     0.000000026
   266    -0.000030709    -0.000240485      0.000000000    -0.000000037
   267    -0.000066444    -0.000245927     -0.000000011    -0.000000011
   268    -0.000013649    -0.000240162      0.000000003    -0.000000026
   269    -0.000084521    -0.000246560      0.000000002    -0.000000015
   270     0.000004766    -0.000240959     -0.000000004     0.000000041
   271    -0.000102692    -0.000246567     -0.000000012    -0.000000024
   272     0.000024832    -0.000243149      0.000000014     0.000000020
   273    -0.000121390    -0.000246297      0.000000015    -0.000000007
   274     0.000045443    -0.000245260     -0.000000007    -0.000000002
   275    -0.000141110    -0.000246130     -0.000000007 ***************
   276    -0.000050067    -0.000225358     -0.000000003     0.000000013
   277    -0.000066991    -0.000226976     -0.000000010     0.000000009
   278    -0.000032940    -0.000215175      0.000000010    -0.000000002
   279    -0.000015570    -0.000218780     -0.000000001    -0.000000006
   280    -0.000083937    -0.000227385      0.000000006     0.000000039
   281     0.000003037    -0.000221552     -0.000000003     0.000000004
   282    -0.000101332    -0.000227233     -0.000000004     0.000000020
   283     0.000022520    -0.000223761     -0.000000001    -0.000000076
   284    -0.000119252    -0.000226979      0.000000004     0.000000022
   285     0.000042591    -0.000225939     -0.000000000     0.000000011
   286    -0.000138154    -0.000226881     -0.000000018 ***************
   287    -0.000042377    -0.000204613      0.000000011     0.000000002
   288    -0.000052197    -0.000207852     -0.000000004    -0.000000061
   289    -0.000067201    -0.000208600      0.000000001    -0.000000026
   290    -0.000082930    -0.000208836     -0.000000015     0.000000024
   291    -0.000028106    -0.000195765     -0.000000005     0.000000032
   292    -0.000040012    -0.000191106     -0.000000005     0.000000000
   293    -0.000015373    -0.000199427     -0.000000002     0.000000052
   294     0.000001164    -0.000202612      0.000000002    -0.000000009
   295    -0.000099366    -0.000208530      0.000000007    -0.000000017
   296     0.000019999    -0.000204867     -0.000000001    -0.000000017
   297    -0.000116767    -0.000208244      0.000000004     0.000000006
   298     0.000039503    -0.000207156     -0.000000004     0.000000002
   299    -0.000134949    -0.000208225      0.000000010 ***************
   300    -0.000053971    -0.000189436     -0.000000006     0.000000061
   301    -0.000067189    -0.000190428      0.000000012    -0.000000026
   302    -0.000081195    -0.000190949      0.000000010     0.000000017
   303    -0.000097365    -0.000190427      0.000000001     0.000000019
   304    -0.000028418    -0.000176863     -0.000000001    -0.000000017
   305    -0.000039980    -0.000173886     -0.000000001    -0.000000017
   306    -0.000016769    -0.000180965      0.000000008     0.000000028
   307    -0.000053051    -0.000172381     -0.000000004     0.000000048
   308    -0.000000860    -0.000184158      0.000000001     0.000000000
   309     0.000017242    -0.000186469     -0.000000001     0.000000007
   310    -0.000113914    -0.000190113      0.000000008    -0.000000039
   311     0.000036159    -0.000188942     -0.000000001     0.000000015
   312    -0.000131493    -0.000190222     -0.000000001 ***************
   313    -0.000066337    -0.000172337      0.000000002     0.000000009
   314    -0.000079551    -0.000173188      0.000000001     0.000000007
   315    -0.000095021    -0.000172912      0.000000007    -0.000000029
   316    -0.000110918    -0.000172695     -0.000000013    -0.000000017
   317    -0.000028971    -0.000158675     -0.000000007     0.000000035
   318    -0.000039910    -0.000156051     -0.000000002     0.000000015
   319    -0.000017746    -0.000163246      0.000000002    -0.000000022
   320    -0.000052076    -0.000155252     -0.000000008    -0.000000009
   321    -0.000003090    -0.000166115      0.000000002    -0.000000034
   322    -0.000065010    -0.000155198      0.000000005     0.000000047
   323     0.000014239    -0.000168561      0.000000002     0.000000015
   324     0.000032529    -0.000171321      0.000000003    -0.000000010
   325    -0.000127788    -0.000172932      0.000000001 ***************
   326    -0.000078234    -0.000155925      0.000000020    -0.000000004
   327    -0.000092575    -0.000156105      0.000000022    -0.000000005
   328    -0.000107503    -0.000156037      0.000000005    -0.000000008
   329    -0.000123838    -0.000156423     -0.000000001 ***************
   330    -0.000028629    -0.000140643      0.000000000    -0.000000033
   331    -0.000039710    -0.000138513      0.000000009    -0.000000019
   332    -0.000017291    -0.000144645      0.000000004     0.000000002
   333    -0.000051260    -0.000138150      0.000000009    -0.000000019
   334    -0.000005247    -0.000148379      0.000000004     0.000000011
   335    -0.000063194    -0.000139079     -0.000000002     0.000000003
   336     0.000011091    -0.000151182      0.000000003    -0.000000003
   337    -0.000076567    -0.000139660     -0.000000009    -0.000000011
   338     0.000028545    -0.000154303      0.000000001    -0.000000004
   339    -0.000090040    -0.000140144      0.000000009     0.000000015
   340    -0.000104214    -0.000140254     -0.000000001     0.000000004
   341    -0.000119666    -0.000140750      0.000000002 ***************
   342    -0.000028456    -0.000123184     -0.000000002    -0.000000010
   343    -0.000038763    -0.000120921      0.000000008     0.000000011
   344    -0.000017827    -0.000126936      0.000000003     0.000000027
   345    -0.000049794    -0.000121908     -0.000000003     0.000000006
   346    -0.000006864    -0.000131096     -0.000000000    -0.000000007
   347    -0.000062167    -0.000123731      0.000000005     0.000000007
   348     0.000008000    -0.000134280     -0.000000002     0.000000013
   349    -0.000074592    -0.000124690     -0.000000010     0.000000007
   350     0.000024020    -0.000137927     -0.000000001     0.000000008
   351    -0.000087406    -0.000125149     -0.000000005     0.000000013
   352    -0.000100770    -0.000125371      0.000000013     0.000000015
   353    -0.000115293    -0.000125974      0.000000001 ***************
   354    -0.000027316    -0.000106617      0.000000005     0.000000034
   355    -0.000017462    -0.000110432     -0.000000005     0.000000029
   356    -0.000037039    -0.000102484      0.000000002    -0.000000008
   357    -0.000049376    -0.000107588     -0.000000007    -0.000000040
   358    -0.000008113    -0.000114527     -0.000000003     0.000000010
   359    -0.000061354    -0.000109729      0.000000002     0.000000002
   360     0.000006152    -0.000118580      0.000000001     0.000000013
   361    -0.000072898    -0.000110686     -0.000000007     0.000000010
   362     0.000019632    -0.000122580     -0.000000001    -0.000000009
   363    -0.000084718    -0.000111144      0.000000002     0.000000001
   364    -0.000097192    -0.000111437      0.000000001    -0.000000007
   365    -0.000110755    -0.000112138      0.000000003 ***************
   366    -0.000023508    -0.000090756     -0.000000001     0.000000040
   367    -0.000030291    -0.000086080     -0.000000001    -0.000000027
   368    -0.000015858    -0.000094824     -0.000000007     0.000000020
   369    -0.000005694    -0.000099258     -0.000000003     0.000000002
   370    -0.000041344    -0.000090476     -0.000000007    -0.000000007
   371    -0.000035946    -0.000080382      0.000000002    -0.000000015
   372    -0.000050624    -0.000095586     -0.000000003     0.000000000
   373    -0.000060869    -0.000096893      0.000000000    -0.000000032
   374     0.000004546    -0.000103541     -0.000000002     0.000000000
   375    -0.000071286    -0.000097641     -0.000000015    -0.000000003
   376     0.000015921    -0.000108211      0.000000000     0.000000003
   377    -0.000082070    -0.000098100     -0.000000006     0.000000007
   378    -0.000093552    -0.000098581      0.000000001    -0.000000007
   379    -0.000106095    -0.000099275     -0.000000002 ***************
   380    -0.000020017    -0.000076010      0.000000003     0.000000035
   381    -0.000026521    -0.000071986      0.000000001    -0.000000015
   382    -0.000013150    -0.000080339     -0.000000003    -0.000000010
   383    -0.000032653    -0.000068057      0.000000000    -0.000000003
   384    -0.000005335    -0.000085216      0.000000000     0.000000007
   385     0.000003718    -0.000089839     -0.000000001    -0.000000019
   386    -0.000044758    -0.000082881      0.000000004    -0.000000001
   387    -0.000041202    -0.000074374     -0.000000005     0.000000005
   388    -0.000051466    -0.000083953      0.000000004     0.000000003
   389    -0.000039068    -0.000065320      0.000000008     0.000000011
   390    -0.000059961    -0.000084803     -0.000000017     0.000000007
   391    -0.000068989    -0.000085608      0.000000006     0.000000007
   392     0.000012934    -0.000094974      0.000000000    -0.000000010
   393    -0.000079315    -0.000086034     -0.000000001    -0.000000007
   394    -0.000089667    -0.000086629      0.000000030     0.000000007
   395    -0.000101360    -0.000087413      0.000000013 ***************
   396    -0.000017403    -0.000063232      0.000000002    -0.000000011
   397    -0.000023757    -0.000059555     -0.000000005    -0.000000002
   398    -0.000011028    -0.000067573      0.000000004    -0.000000005
   399    -0.000030144    -0.000057205      0.000000001     0.000000008
   400    -0.000004025    -0.000072352     -0.000000003    -0.000000008
   401    -0.000036836    -0.000055579      0.000000004     0.000000005
   402     0.000003144    -0.000077243     -0.000000000     0.000000007
   403     0.000010602    -0.000082918      0.000000001     0.000000002
   404    -0.000049640    -0.000073243     -0.000000006    -0.000000020
   405    -0.000047147    -0.000063620      0.000000009     0.000000000
   406    -0.000058114    -0.000073629      0.000000006    -0.000000029
   407    -0.000044507    -0.000054650     -0.000000001     0.000000001
   408    -0.000066971    -0.000074333     -0.000000000     0.000000006
   409    -0.000076270    -0.000074964     -0.000000008     0.000000017
   410    -0.000085979    -0.000075626      0.000000007     0.000000000
   411    -0.000096604    -0.000076542     -0.000000011 ***************
   412    -0.000014935    -0.000052139      0.000000003    -0.000000012
   413    -0.000021047    -0.000048884      0.000000003    -0.000000001
   414    -0.000009045    -0.000056287      0.000000001    -0.000000003
   415    -0.000027559    -0.000046910     -0.000000000     0.000000003
   416    -0.000003110    -0.000061020      0.000000001     0.000000002
   417    -0.000034603    -0.000046073     -0.000000002     0.000000005
   418     0.000003010    -0.000066372      0.000000001    -0.000000006
   419    -0.000042233    -0.000046216     -0.000000003     0.000000004
   420     0.000008856    -0.000072021      0.000000001     0.000000002
   421    -0.000055560    -0.000063578      0.000000010     0.000000002
   422    -0.000052874    -0.000054565      0.000000005    -0.000000003
   423    -0.000064204    -0.000064185     -0.000000001    -0.000000009
   424    -0.000050383    -0.000046525     -0.000000001    -0.000000002
   425    -0.000073107    -0.000064917      0.000000028    -0.000000020
   426    -0.000082204    -0.000065700      0.000000008     0.000000017
   427    -0.000091881    -0.000066658      0.000000004 ***************
   428    -0.000012609    -0.000042539     -0.000000005     0.000000011
   429    -0.000018529    -0.000039704     -0.000000002    -0.000000002
   430    -0.000007213    -0.000046621     -0.000000006    -0.000000008
   431    -0.000025157    -0.000038194     -0.000000004    -0.000000001
   432    -0.000002007    -0.000051347     -0.000000003    -0.000000003
   433    -0.000032477    -0.000037874      0.000000007    -0.000000006
   434     0.000003131    -0.000056802      0.000000001     0.000000011
   435    -0.000040358    -0.000038649      0.000000002     0.000000005
   436     0.000007613    -0.000062224      0.000000001     0.000000006
   437    -0.000048299    -0.000039282     -0.000000002    -0.000000003
   438    -0.000061367    -0.000055125     -0.000000001    -0.000000001
   439    -0.000058676    -0.000047097     -0.000000000     0.000000005
   440    -0.000069927    -0.000055886     -0.000000006     0.000000011
   441    -0.000056247    -0.000040047     -0.000000001    -0.000000009
   442    -0.000078474    -0.000056739      0.000000019    -0.000000006
   443    -0.000087240    -0.000057721     -0.000000008 ***************
   444    -0.000009918    -0.000034517      0.000000003     0.000000001
   445    -0.000015923    -0.000031630      0.000000000     0.000000005
   446    -0.000005227    -0.000038379      0.000000001    -0.000000002
   447    -0.000022894    -0.000030865      0.000000002     0.000000002
   448    -0.000000689    -0.000043051     -0.000000000     0.000000012
   449    -0.000030886    -0.000031293      0.000000003     0.000000000
   450     0.000003491    -0.000048413     -0.000000000     0.000000003
   451    -0.000038902    -0.000032145      0.000000008     0.000000005
   452     0.000006799    -0.000053427      0.000000001    -0.000000001
   453    -0.000046607    -0.000032993      0.000000001    -0.000000000
   454    -0.000054144    -0.000033819      0.000000006    -0.000000000
   455    -0.000066848    -0.000047839     -0.000000003     0.000000002
   456    -0.000063927    -0.000040748     -0.000000004     0.000000000
   457    -0.000074824    -0.000048695     -0.000000001     0.000000006
   458    -0.000061195    -0.000034433     -0.000000001     0.000000002
   459    -0.000082728    -0.000049686     -0.000000002 ***************
   460    -0.000007542    -0.000027597      0.000000002     0.000000008
   461    -0.000003129    -0.000031522     -0.000000000     0.000000006
   462    -0.000013283    -0.000023898      0.000000002    -0.000000001
   463    -0.000021778    -0.000024966      0.000000001    -0.000000002
   464     0.000000629    -0.000035872     -0.000000002    -0.000000004
   465    -0.000030113    -0.000025811     -0.000000006    -0.000000002
   466     0.000004002    -0.000041004      0.000000000    -0.000000005
   467    -0.000037834    -0.000026646     -0.000000003     0.000000004
   468     0.000006338    -0.000045517      0.000000000     0.000000000
   469    -0.000045181    -0.000027451      0.000000008    -0.000000007
   470    -0.000052137    -0.000028179      0.000000005     0.000000001
   471    -0.000058590    -0.000028787      0.000000003     0.000000003
   472    -0.000071284    -0.000041512     -0.000000007    -0.000000003
