 Node            Displacements                Applied/reaction forces
   183    -0.000096951    -0.000078571     -0.000000000 -1026.315745000
   184     0.000009027    -0.000073447     -0.000000000     0.000000000
   185    -0.000019593    -0.000044740      0.000000000     0.000000000
   186    -0.000032618    -0.000051450      0.000000000     0.000000000
   187    -0.000046559    -0.000055089      0.000000000     0.000000000
   188    -0.000061041    -0.000058053      0.000000000    -0.000000000
   189    -0.000075529    -0.000060658      0.000000000    -0.000000000
   190    -0.000005192    -0.000043238     -0.000000000     0.000000000
   191    -0.000010577    -0.000035163     -0.000000000    -0.000000000
   192     0.000001678    -0.000050900      0.000000000    -0.000000000
   193    -0.000089599    -0.000063138     -0.000000000 -1026.315745000
   194     0.000007273    -0.000057918     -0.000000000     0.000000000
   195    -0.000023379    -0.000035668     -0.000000000    -0.000000000
   196    -0.000033627    -0.000039897      0.000000000    -0.000000000
   197    -0.000014724    -0.000028450      0.000000000    -0.000000000
   198    -0.000045481    -0.000043132      0.000000000     0.000000000
   199    -0.000058091    -0.000045675     -0.000000000     0.000000000
   200    -0.000070625    -0.000047900      0.000000000    -0.000000000
   201    -0.000082467    -0.000050002      0.000000000 -1026.315810000
   202    -0.000000901    -0.000030045      0.000000000     0.000000000
   203    -0.000005240    -0.000024355      0.000000000    -0.000000000
   204     0.000003190    -0.000037884      0.000000000     0.000000000
   205    -0.000009153    -0.000020020     -0.000000000    -0.000000000
   206     0.000006312    -0.000044988     -0.000000000    -0.000000000
   207    -0.000018324    -0.000024679      0.000000000     0.000000000
   208    -0.000024953    -0.000027420     -0.000000000    -0.000000000
   209    -0.000034032    -0.000030608      0.000000000     0.000000000
   210    -0.000044250    -0.000033083     -0.000000000     0.000000000
   211    -0.000015492    -0.000017748     -0.000000000    -0.000000000
   212    -0.000054884    -0.000035576     -0.000000000    -0.000000000
   213    -0.000065620    -0.000037017     -0.000000000    -0.000000000
   214    -0.000075729    -0.000038994      0.000000000 -1026.315810000
   215     0.000002208    -0.000020628      0.000000000     0.000000000
   216     0.000004682    -0.000027930      0.000000000     0.000000000
   217    -0.000000491    -0.000013718     -0.000000000     0.000000000
   218    -0.000005726    -0.000012914      0.000000000     0.000000000
   219     0.000006096    -0.000034027     -0.000000000     0.000000000
   220    -0.000010057    -0.000011825     -0.000000000    -0.000000000
   221    -0.000024728    -0.000020724      0.000000000    -0.000000000
   222    -0.000033541    -0.000023036      0.000000000     0.000000000
   223    -0.000042688    -0.000024859      0.000000000     0.000000000
   224    -0.000051933    -0.000026570     -0.000000000     0.000000000
   225    -0.000018554    -0.000013358     -0.000000000     0.000000000
   226    -0.000013140    -0.000010424      0.000000000    -0.000000000
   227    -0.000025154    -0.000015257      0.000000000     0.000000000
   228    -0.000060942    -0.000028104     -0.000000000    -0.000000000
   229    -0.000069510    -0.000029861      0.000000000 -1026.315810000
   230     0.000005131    -0.000014122      0.000000000     0.000000000
   231     0.000003810    -0.000009334      0.000000000    -0.000000000
   232     0.000006158    -0.000019811      0.000000000    -0.000000000
   233     0.000006360    -0.000024445     -0.000000000     0.000000000
   234     0.000003025    -0.000005291      0.000000000     0.000000000
   235    -0.000000604    -0.000006651     -0.000000000    -0.000000000
   236    -0.000004344    -0.000007068     -0.000000000     0.000000000
   237    -0.000008093    -0.000006870      0.000000000     0.000000000
   238    -0.000011295    -0.000006073     -0.000000000    -0.000000000
   239    -0.000032688    -0.000016801     -0.000000000    -0.000000000
   240    -0.000040631    -0.000018148      0.000000000     0.000000000
   241    -0.000048855    -0.000019378      0.000000000    -0.000000000
   242    -0.000056750    -0.000020769      0.000000000     0.000000000
   243    -0.000015487    -0.000008659     -0.000000000     0.000000000
   244    -0.000019841    -0.000009497     -0.000000000     0.000000000
   245    -0.000025440    -0.000010534     -0.000000000     0.000000000
   246    -0.000014106    -0.000005988      0.000000000     0.000000000
   247    -0.000031686    -0.000011594     -0.000000000     0.000000000
   248    -0.000063895    -0.000022345      0.000000000 -1026.315810000
   249     0.000007293    -0.000008887     -0.000000000     0.000000000
   250     0.000006648    -0.000005851      0.000000000    -0.000000000
   251     0.000007405    -0.000012634      0.000000000     0.000000000
   252     0.000005811    -0.000003380      0.000000000    -0.000000000
   253     0.000006801    -0.000015802      0.000000000    -0.000000000
   254     0.000002422    -0.000002321     -0.000000000    -0.000000000
   255    -0.000000790    -0.000002773      0.000000000    -0.000000000
   256     0.000004906    -0.000001524     -0.000000000     0.000000000
   257    -0.000004348    -0.000003248      0.000000000    -0.000000000
   258    -0.000007479    -0.000003386     -0.000000000     0.000000000
   259    -0.000011080    -0.000002738     -0.000000000     0.000000000
   260    -0.000014713    -0.000002657      0.000000000     0.000000000
   261    -0.000038896    -0.000012571      0.000000000     0.000000000
   262    -0.000045927    -0.000013552     -0.000000000     0.000000000
   263    -0.000052846    -0.000014782     -0.000000000     0.000000000
   264    -0.000058953    -0.000016192     -0.000000000 -1026.315745000
   265    -0.000019488    -0.000005825     -0.000000000     0.000000000
   266    -0.000024825    -0.000006457      0.000000000     0.000000000
   267    -0.000030463    -0.000007263     -0.000000000     0.000000000
   268    -0.000018756    -0.000002661     -0.000000000     0.000000000
   269    -0.000036999    -0.000007983      0.000000000    -0.000000000
   270     0.000008626    -0.000004206     -0.000000000     0.000000000
   271     0.000008230    -0.000002757      0.000000000     0.000000000
   272     0.000008319    -0.000005930     -0.000000000     0.000000000
   273     0.000007460    -0.000001598      0.000000000     0.000000000
   274     0.000007132    -0.000007739      0.000000000     0.000000000
   275     0.000006500    -0.000000730     -0.000000000     0.000000000
   276     0.000001782    -0.000000434     -0.000000000     0.000000000
   277    -0.000001088    -0.000000600     -0.000000000     0.000000000
   278     0.000004003    -0.000000249      0.000000000    -0.000000000
   279    -0.000004425    -0.000000724     -0.000000000     0.000000000
   280     0.000005463    -0.000000100      0.000000000    -0.000000000
   281    -0.000007733    -0.000000784      0.000000000     0.000000000
   282    -0.000010511    -0.000001062     -0.000000000     0.000000000
   283    -0.000013063     0.000000234     -0.000000000    -0.000000000
   284    -0.000018100     0.000000071     -0.000000000    -0.000000000
   285    -0.000043321    -0.000008873      0.000000000    -0.000000000
   286    -0.000049515    -0.000009880      0.000000000    -0.000000000
   287    -0.000054694    -0.000011130     -0.000000000 -1026.315745000
   288    -0.000023873    -0.000003084     -0.000000000    -0.000000000
   289    -0.000029650    -0.000003611      0.000000000     0.000000000
   290    -0.000035351    -0.000004236      0.000000000     0.000000000
   291    -0.000023192    -0.000000205     -0.000000000     0.000000000
   292    -0.000041135    -0.000005005     -0.000000000     0.000000000
   293     0.000009089     0.000000000      0.000000000 15459.380037267
   294     0.000008727     0.000000000     -0.000000000 10643.052283168
   295     0.000008733     0.000000000     -0.000000000 21937.615121023
   296     0.000007956     0.000000000      0.000000000  6939.659130390
   297     0.000007197     0.000000000      0.000000000 14183.904076202
   298     0.000006986     0.000000000      0.000000000  4033.167941093
   299     0.000005953     0.000000000     -0.000000000  1682.513264169
   300     0.000000906     0.000000930      0.000000000     0.000000000
   301    -0.000001710     0.000001037     -0.000000000     0.000000000
   302     0.000003021     0.000000695      0.000000000    -0.000000000
   303    -0.000004825     0.000001048     -0.000000000    -0.000000000
   304     0.000004410     0.000000382      0.000000000    -0.000000000
   305    -0.000008512     0.000000962      0.000000000     0.000000000
   306     0.000004946     0.000000000     -0.000000000  -301.138793740
   307    -0.000009279     0.000002482     -0.000000000    -0.000000000
   308    -0.000013333     0.000002456     -0.000000000     0.000000000
   309    -0.000017766     0.000002394     -0.000000000     0.000000000
   310    -0.000022743     0.000002278     -0.000000000    -0.000000000
   311    -0.000046616    -0.000005859      0.000000000    -0.000000000
   312    -0.000051138    -0.000006927      0.000000000 -1026.315810000
   313    -0.000028605    -0.000000591      0.000000000     0.000000000
   314    -0.000033929    -0.000001120     -0.000000000    -0.000000000
   315    -0.000039315    -0.000001733      0.000000000    -0.000000000
   316    -0.000027786     0.000002026     -0.000000000    -0.000000000
   317    -0.000044262    -0.000002463      0.000000000     0.000000000
   318    -0.000000251     0.000002194      0.000000000    -0.000000000
   319    -0.000002731     0.000002510     -0.000000000    -0.000000000
   320     0.000001986     0.000001542     -0.000000000    -0.000000000
   321    -0.000005609     0.000002524     -0.000000000    -0.000000000
   322     0.000003458     0.000000791      0.000000000    -0.000000000
   323     0.000004010     0.000000000     -0.000000000 -2089.888098625
   324    -0.000006615     0.000003728     -0.000000000    -0.000000000
   325    -0.000009371     0.000004106      0.000000000    -0.000000000
   326    -0.000013236     0.000004382      0.000000000     0.000000000
   327    -0.000017573     0.000004503     -0.000000000    -0.000000000
   328    -0.000022326     0.000004557     -0.000000000     0.000000000
   329    -0.000027165     0.000004433      0.000000000    -0.000000000
   330    -0.000048262    -0.000003349     -0.000000000 -1026.315810000
   331    -0.000032885     0.000001629     -0.000000000    -0.000000000
   332    -0.000037834     0.000001131      0.000000000     0.000000000
   333    -0.000042396     0.000000527     -0.000000000     0.000000000
   334    -0.000032015     0.000004181      0.000000000     0.000000000
   335    -0.000046040    -0.000000190      0.000000000 -1026.315810000
   336    -0.000001194     0.000003355      0.000000000    -0.000000000
   337     0.000001175     0.000002300      0.000000000    -0.000000000
   338    -0.000004702     0.000004366      0.000000000     0.000000000
   339     0.000002643     0.000001163      0.000000000     0.000000000
   340     0.000003160     0.000000000      0.000000000 -3832.013159824
   341    -0.000008886     0.000005621      0.000000000    -0.000000000
   342    -0.000012984     0.000006221     -0.000000000     0.000000000
   343    -0.000017359     0.000006570      0.000000000     0.000000000
   344    -0.000022028     0.000006788     -0.000000000    -0.000000000
   345    -0.000026731     0.000006837     -0.000000000     0.000000000
   346    -0.000031403     0.000006708      0.000000000     0.000000000
   347    -0.000036671     0.000003787     -0.000000000    -0.000000000
   348    -0.000040970     0.000003303      0.000000000    -0.000000000
   349    -0.000044430     0.000002749     -0.000000000 -1026.315810000
   350    -0.000035890     0.000006444      0.000000000     0.000000000
   351    -0.000001870     0.000004531     -0.000000000     0.000000000
   352    -0.000005006     0.000005895     -0.000000000    -0.000000000
   353     0.000000457     0.000003099     -0.000000000     0.000000000
   354     0.000001898     0.000001560      0.000000000    -0.000000000
   355    -0.000008769     0.000007357      0.000000000     0.000000000
   356     0.000002388     0.000000000      0.000000000 -5658.529005893
   357    -0.000012884     0.000008150      0.000000000    -0.000000000
   358    -0.000017255     0.000008774      0.000000000    -0.000000000
   359    -0.000021784     0.000009152      0.000000000     0.000000000
   360    -0.000026452     0.000009376     -0.000000000    -0.000000000
   361    -0.000030990     0.000009401     -0.000000000    -0.000000000
   362    -0.000035291     0.000009240      0.000000000     0.000000000
   363    -0.000039941     0.000006071      0.000000000    -0.000000000
   364    -0.000043367     0.000005648     -0.000000000 -1026.315745000
   365    -0.000039266     0.000008987      0.000000000    -0.000000000
   366    -0.000002408     0.000005854     -0.000000000    -0.000000000
   367    -0.000005333     0.000007570     -0.000000000     0.000000000
   368    -0.000000196     0.000003997      0.000000000    -0.000000000
   369    -0.000008875     0.000009147     -0.000000000     0.000000000
   370     0.000001181     0.000002017     -0.000000000    -0.000000000
   371     0.000001652     0.000000000     -0.000000000 -7710.634965285
   372    -0.000012936     0.000010382     -0.000000000     0.000000000
   373    -0.000017240     0.000011264     -0.000000000    -0.000000000
   374    -0.000021725     0.000011863     -0.000000000    -0.000000000
   375    -0.000026285     0.000012224      0.000000000    -0.000000000
   376    -0.000030769     0.000012387      0.000000000     0.000000000
   377    -0.000034990     0.000012336     -0.000000000    -0.000000000
   378    -0.000038882     0.000012164     -0.000000000    -0.000000000
   379    -0.000042759     0.000008665     -0.000000000 -1026.315745000
   380    -0.000042488     0.000011921      0.000000000 -1026.315810000
   381    -0.000002965     0.000007424      0.000000000     0.000000000
   382    -0.000005771     0.000009580     -0.000000000    -0.000000000
   383    -0.000000846     0.000005041     -0.000000000     0.000000000
   384    -0.000009187     0.000011471     -0.000000000     0.000000000
   385     0.000000450     0.000002553      0.000000000     0.000000000
   386    -0.000013126     0.000013042     -0.000000000     0.000000000
   387     0.000000886     0.000000000      0.000000000 ***************
   388    -0.000017395     0.000014234     -0.000000000    -0.000000000
   389    -0.000021833     0.000015075      0.000000000     0.000000000
   390    -0.000026293     0.000015574      0.000000000     0.000000000
   391    -0.000030696     0.000015802     -0.000000000     0.000000000
   392    -0.000034851     0.000015819     -0.000000000    -0.000000000
   393    -0.000038746     0.000015710      0.000000000    -0.000000000
   394    -0.000042396     0.000015461      0.000000000 -1026.315810000
   395    -0.000003621     0.000009352     -0.000000000    -0.000000000
   396    -0.000006314     0.000012054     -0.000000000     0.000000000
   397    -0.000001631     0.000006385     -0.000000000    -0.000000000
   398    -0.000009619     0.000014418      0.000000000    -0.000000000
   399    -0.000000410     0.000003238     -0.000000000     0.000000000
   400    -0.000013425     0.000016380      0.000000000     0.000000000
   401     0.000000000     0.000000000     -0.000000001 -6142.564314673
   402    -0.000017591     0.000017897      0.000000000     0.000000000
   403    -0.000021964     0.000018953      0.000000000     0.000000000
   404    -0.000026387     0.000019563      0.000000000     0.000000000
   405    -0.000030713     0.000019780     -0.000000000     0.000000000
   406    -0.000034822     0.000019699      0.000000000     0.000000000
   407    -0.000038667     0.000019458     -0.000000000     0.000000000
   408    -0.000042335     0.000019192     -0.000000000  -513.157905000
                                            ___________     ___________
                              Summation     0.000000001    -0.000000002

Element                    Element strain                                   Principal stresses
number      1-direction     2-direction     3-direction      sigma 1         sigma 2        direction
      1    -0.000192056    -0.000094233     0.000232888  *************** ***************    -0.984230618
      2    -0.000111388    -0.000127708     0.000076135  *************** ***************    -0.679817180
      3    -0.000019255    -0.000131020    -0.000031305  *************** ***************     0.136549995
      4    -0.000132066    -0.000190209    -0.000008562  *************** ***************     0.073100844
      5    -0.000141559    -0.000130336    -0.000095349  *************** ***************     0.843982398
      6    -0.000121134    -0.000078952    -0.000207752  *************** ***************     0.885556862
      7    -0.000128163    -0.000102107    -0.000154738  *************** ***************     0.868811601
      8    -0.000062367    -0.000122348    -0.000081037  *************** ***************     0.466805260
      9    -0.000038014    -0.000102873    -0.000180640  *************** ***************     0.613042391
     10    -0.000103307    -0.000126694    -0.000071956  *************** ***************     0.628271778
     11    -0.000080895    -0.000014362    -0.000356590  *************** ***************     0.877628817
     12    -0.000084963    -0.000045499    -0.000318782  *************** ***************     0.846981907
     13    -0.000097226    -0.000023117    -0.000311423  *************** ***************     0.902209868
     14    -0.000138292    -0.000130131     0.000040790  *************** ***************    -0.884133588
     15     0.000030678    -0.000121653    -0.000148459  *************** ***************     0.386262465
     16    -0.000059386    -0.000037421    -0.000363669  *************** ***************     0.815560906
     17    -0.000049913    -0.000017195    -0.000395023  *************** ***************     0.826716354
     18    -0.000069610     0.000006974    -0.000377294  *************** ***************     0.885528451
     19    -0.000064081    -0.000059523    -0.000313412  *************** ***************     0.792669395
     20    -0.000035094    -0.000077093    -0.000315966  *************** ***************     0.719324220
     21    -0.000022315    -0.000060590    -0.000358540  *************** ***************     0.732223144
     22    -0.000022582    -0.000038679    -0.000400023  *************** ***************     0.765288851
     23    -0.000024047    -0.000012955    -0.000415718  *************** ***************     0.798736025
     24    -0.000053730     0.000023950    -0.000384508  *************** ***************     0.885069256
     25    -0.000026291     0.000008610    -0.000421454  *************** ***************     0.826709281
     26    -0.000086932     0.000012367    -0.000336809  *************** ***************     0.928748015
     27    -0.000077499     0.000038746    -0.000344950  *************** ***************     0.947918493
     28     0.000014843    -0.000079831    -0.000344987  *************** ***************     0.651480521
     29     0.000025514    -0.000061876    -0.000394117  *************** ***************     0.676295199
     30     0.000023612    -0.000044883    -0.000421541  *************** ***************     0.704859019
     31     0.000017602    -0.000026138    -0.000437485  *************** ***************     0.735573654
     32     0.000012303    -0.000005472    -0.000433796  *************** ***************     0.764922634
     33    -0.000025920     0.000034699    -0.000402057  *************** ***************     0.860221400
     34     0.000005238     0.000015395    -0.000415758  *************** ***************     0.797610442
     35    -0.000050673     0.000050054    -0.000375747  *************** ***************     0.916354581
     36    -0.000067972     0.000062153    -0.000337392  *************** ***************     0.969447851
     37    -0.000090496    -0.000076875    -0.000266385  *************** ***************     0.810940576
     38    -0.000075405    -0.000089087    -0.000229671  *************** ***************     0.755647876
     39    -0.000009413    -0.000101439    -0.000278759  *************** ***************     0.625966019
     40    -0.000107637    -0.000060920    -0.000267077  *************** ***************     0.871980957
     41    -0.000003006     0.000037998    -0.000380955  *************** ***************     0.839009117
     42    -0.000028977     0.000060009    -0.000371175  *************** ***************     0.903047865
     43    -0.000050816     0.000080586    -0.000345763  *************** ***************     0.966986126
     44    -0.000067296     0.000096185    -0.000308733  *************** ***************     1.028890819
     45    -0.000076230     0.000079440    -0.000298184  *************** ***************     1.025968286
     46    -0.000092035     0.000050429    -0.000296011  *************** ***************     1.009678299
     47    -0.000102623     0.000013566    -0.000288402  *************** ***************     0.976888366
     48    -0.000110549    -0.000030597    -0.000265280  *************** ***************     0.931762458
