 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   211     8.494361762     9.912395579     -0.000000000     0.000000000
   212    10.441355783    11.543548215     -0.000000000     0.000000000
   213    12.519373199    13.135377000     -0.000000000     0.000000000
   214    14.731153965    14.685385078     -0.000000000     0.000000000
   215    17.078895590    16.192298824      0.000000000     0.000000000
   216    19.564063096    17.655373183     -0.000000000     0.000000000
   217    22.187408997    19.074045650      0.000000000    -0.000000000
   218    24.949055183    20.447762724     -0.000000000    -0.000000000
   219    27.848571122    21.775883849     -0.000000000     0.000000000
   220    30.885019675    23.057614759     -0.000000000     0.000000000
   221    34.056955548    24.291947899     -0.000000000    -0.000000000
   222    37.362368949    25.477602776     -0.000000000     0.000000000
   223    40.798573811    26.612968862     -0.000000000     0.000000000
   224    44.362048509    27.696060223      0.000000000    -0.000000000
   225    48.048247903    28.724494893     -0.000000000    -0.000000000
   226    51.851418020    29.695512632      0.000000000     0.000000000
   227    55.764456827    30.606041464      0.000000000     0.000000000
   228    59.778873288    31.452816207     -0.000000000     0.000000000
   229    63.884899099    32.232542417      0.000000000     0.000000000
   230    68.071800938    32.942090077      0.000000000     0.000000000
   231    72.328425130    33.578698527     -0.000000000     0.000000000
   232    76.643982437    34.140185216      0.000000000    -0.000000000
   233    81.009042551    34.625189161     -0.000000000     0.000000000
   234    85.416645638    35.033565905      0.000000000    -0.000000000
   235    89.863217098    35.367246426      0.000000000    -0.000000000
   236    94.348625230    35.632114105     -0.000000000     0.000000000
   237    98.872497521    35.842097579     -0.000000000     0.000000000
   238   103.424043257    36.022070510      0.000000000     0.000000000
   239   107.967304889    36.205089663     -0.000000000     0.000000000
   240   112.435493648    36.418399489     -0.000000000     0.000000000
   241   116.749432050    36.669162076      0.000000000     0.000000000
   242   120.850046904    36.944178210     -0.000000000    -0.000000000
   243   124.716531697    37.223618921     -0.000000000    -0.000000000
   244   128.360152708    37.494537181     -0.000000000    -0.000000000
   245   131.808777874    37.753227868      0.000000000    -0.000000000
   246   135.095857653    38.002025592     -0.000000000    -0.000000000
   247   138.255863134    38.245023316     -0.000000000     0.000000000
   248   141.323507851    38.486149061      0.000000000    -0.000000000
   249   144.333927657    38.728483085     -0.000000000     0.000000000
