 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   129    -7.272624162    -1.540406153     -0.000000000    -0.000000000
   130    -7.537858242    -1.577043741     -0.000000000    -0.000000000
   131     0.000000000     0.000000000      0.027191613     0.083318054
   132    -0.089706650    -0.074715915     -0.000000000     0.000000000
   133    -0.213969905    -0.148659259     -0.000000000    -0.000000000
   134    -0.367371528    -0.222455451     -0.000000000    -0.000000000
   135    -0.545975559    -0.295889093     -0.000000000    -0.000000000
   136    -0.748034530    -0.368611718      0.000000000     0.000000000
   137    -0.974173815    -0.440730571      0.000000000    -0.000000000
   138    -1.227275353    -0.512812329     -0.000000000    -0.000000000
   139    -1.512020962    -0.585270333     -0.000000000    -0.000000000
   140    -1.833615099    -0.657399492      0.000000000    -0.000000000
   141    -2.195378383    -0.726766838     -0.000000000     0.000000000
   142    -2.596058464    -0.789851426      0.000000000     0.000000000
   143    -3.028473250    -0.843644114     -0.000000000    -0.000000000
   144    -3.480344093    -0.887289911      0.000000000     0.000000000
   145    -3.936380164    -0.922362659     -0.000000000     0.000000000
   146    -4.380698118    -0.952235093      0.000000000    -0.000000000
   147    -4.799606798    -0.980765703      0.000000000     0.000000000
   148    -5.184466111    -1.011180650      0.000000000     0.000000000
   149    -5.533139521    -1.045063048     -0.000000000    -0.000000000
   150    -5.848909441    -1.082183049     -0.000000000    -0.000000000
   151    -6.137891100    -1.121055978      0.000000000    -0.000000000
   152    -6.406763580    -1.159983417      0.000000000    -0.000000000
   153    -6.661802067    -1.197869384     -0.000000000     0.000000000
   154    -6.908989997    -1.234625911      0.000000000    -0.000000000
   155    -7.154754061    -1.271267399      0.000000000    -0.000000000
   156    -7.407042151    -1.309965028     -0.000000000    -0.000000000
   157     0.000000000     0.000000000      0.029238830     0.060975992
   158    -0.092633097    -0.053395450      0.000000000     0.000000000
   159    -0.215957757    -0.104116429      0.000000000    -0.000000000
   160    -0.365992892    -0.153165661      0.000000000     0.000000000
   161    -0.539657134    -0.200909114      0.000000000     0.000000000
   162    -0.735298191    -0.247645901      0.000000000     0.000000000
   163    -0.953206143    -0.294205139      0.000000000     0.000000000
   164    -1.196267718    -0.342257399     -0.000000000    -0.000000000
   165    -1.470547266    -0.393760339     -0.000000000     0.000000000
   166    -1.784421262    -0.449246130     -0.000000000    -0.000000000
   167    -2.144857642    -0.506260723      0.000000000     0.000000000
   168    -2.551681668    -0.559706748     -0.000000000     0.000000000
   169    -2.994933881    -0.605274379     -0.000000000    -0.000000000
   170    -3.457657562    -0.641498219      0.000000000     0.000000000
   171    -3.920665728    -0.670073305     -0.000000000     0.000000000
   172    -4.365615178    -0.693928152      0.000000000    -0.000000000
   173    -4.777739023    -0.717275242     -0.000000000     0.000000000
   174    -5.149505450    -0.744340378      0.000000000     0.000000000
   175    -5.482073085    -0.777881275      0.000000000    -0.000000000
   176    -5.782411009    -0.817405700      0.000000000     0.000000000
   177    -6.058573865    -0.860146845      0.000000000    -0.000000000
   178    -6.317147681    -0.902973164     -0.000000000    -0.000000000
   179    -6.563057838    -0.943929800      0.000000000    -0.000000000
   180    -6.800496130    -0.982702450      0.000000000    -0.000000000
   181    -7.033932521    -1.020614939     -0.000000000    -0.000000000
   182    -7.269114554    -1.060683964      0.000000000     0.000000000
   183     0.000000000     0.000000000      0.032331688     0.041821592
   184    -0.098257525    -0.035200255      0.000000000    -0.000000000
   185    -0.223146335    -0.066221725      0.000000000    -0.000000000
   186    -0.371814069    -0.094102444     -0.000000000     0.000000000
   187    -0.541800224    -0.119272554      0.000000000    -0.000000000
   188    -0.731397486    -0.142082135     -0.000000000     0.000000000
   189    -0.940226979    -0.163472392     -0.000000000     0.000000000
   190    -1.170358007    -0.185775063      0.000000000    -0.000000000
   191    -1.428609842    -0.213099997      0.000000000    -0.000000000
   192    -1.728435799    -0.248996538      0.000000000     0.000000000
   193    -2.084646746    -0.291354555      0.000000000     0.000000000
   194    -2.500652337    -0.332949061      0.000000000    -0.000000000
   195    -2.960498541    -0.366945106      0.000000000     0.000000000
   196    -3.439443037    -0.394500708      0.000000000     0.000000000
   197    -3.914534198    -0.417886830     -0.000000000     0.000000000
   198    -4.365050385    -0.439613083      0.000000000     0.000000000
   199    -4.772571736    -0.461460446     -0.000000000    -0.000000000
   200    -5.128528847    -0.489492986      0.000000000     0.000000000
   201    -5.439946046    -0.527353926     -0.000000000     0.000000000
   202    -5.720737690    -0.573613333     -0.000000000    -0.000000000
   203    -5.982020994    -0.622879870      0.000000000     0.000000000
   204    -6.229459408    -0.670591527      0.000000000    -0.000000000
   205    -6.465756083    -0.714619725      0.000000000     0.000000000
   206    -6.692705926    -0.754955573     -0.000000000    -0.000000000
   207    -6.912244467    -0.793458111      0.000000000    -0.000000000
   208    -7.127239991    -0.833958387     -0.000000000    -0.000000000
   209     0.000000000     0.000000000      0.036155661     0.025898924
   210    -0.105755311    -0.020227432      0.000000000     0.000000000
   211    -0.234060924    -0.035257051      0.000000000     0.000000000
   212    -0.383148512    -0.045942750      0.000000000    -0.000000000
   213    -0.551092702    -0.052414609     -0.000000000    -0.000000000
